 Stg  TypeStg      Time/Vol   TotReturnSI     LayerSI01     LayerSI02     LayerSI03      WellSI01      WellSI02      WellSI03        Wprd01        Wprd02        Wprd03        Temp01        Temp02        Temp03
   4        3      263.8796        7.7297        9.1533       14.4803        7.0112        7.7297        7.4506        7.0112        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      263.9796        7.7251        9.1480       14.4724        7.0070        7.7251        7.4461        7.0070        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      264.0796        7.7205        9.1427       14.4644        7.0028        7.7205        7.4417        7.0028        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      264.1796        7.7160        9.1374       14.4564        6.9985        7.7160        7.4372        6.9985        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      264.2796        7.7114        9.1321       14.4485        6.9943        7.7114        7.4328        6.9943        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      264.3796        7.7068        9.1269       14.4406        6.9901        7.7068        7.4284        6.9901        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      264.4796        7.7023        9.1216       14.4326        6.9859        7.7023        7.4240        6.9859        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      264.5796        7.6977        9.1163       14.4247        6.9817        7.6977        7.4196        6.9817        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      264.6796        7.6932        9.1111       14.4168        6.9775        7.6932        7.4151        6.9775        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      264.7796        7.6886        9.1058       14.4089        6.9734        7.6886        7.4107        6.9734        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      264.8796        7.6841        9.1006       14.4010        6.9692        7.6841        7.4063        6.9692        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      264.9796        7.6795        9.0953       14.3931        6.9650        7.6795        7.4019        6.9650        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      265.0796        7.6750        9.0901       14.3852        6.9608        7.6750        7.3975        6.9608        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      265.1796        7.6705        9.0848       14.3773        6.9567        7.6705        7.3932        6.9567        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      265.2796        7.6660        9.0796       14.3694        6.9525        7.6660        7.3888        6.9525        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      265.3796        7.6614        9.0744       14.3616        6.9483        7.6614        7.3844        6.9483        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      265.4796        7.6569        9.0692       14.3537        6.9442        7.6569        7.3800        6.9442        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      265.5796        7.6524        9.0639       14.3459        6.9400        7.6524        7.3756        6.9400        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      265.6796        7.6479        9.0587       14.3380        6.9359        7.6479        7.3713        6.9359        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      265.7796        7.6434        9.0535       14.3302        6.9317        7.6434        7.3669        6.9317        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      265.8796        7.6389        9.0483       14.3223        6.9276        7.6389        7.3626        6.9276        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      265.9796        7.6344        9.0431       14.3145        6.9234        7.6344        7.3582        6.9234        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      266.0796        7.6299        9.0379       14.3067        6.9193        7.6299        7.3538        6.9193        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      266.1796        7.6254        9.0327       14.2989        6.9152        7.6254        7.3495        6.9152        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      266.2796        7.6210        9.0276       14.2911        6.9110        7.6210        7.3452        6.9110        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      266.3796        7.6165        9.0224       14.2833        6.9069        7.6165        7.3408        6.9069        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      266.4796        7.6120        9.0172       14.2755        6.9028        7.6120        7.3365        6.9028        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      266.5796        7.6075        9.0120       14.2677        6.8987        7.6075        7.3322        6.8987        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      266.6796        7.6031        9.0069       14.2599        6.8946        7.6031        7.3278        6.8946        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      266.7796        7.5986        9.0017       14.2522        6.8905        7.5986        7.3235        6.8905        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
